sentence,label
Bhai jab tumne decide kar hi liya hai ki tumhe ek qaum ko hate karna hi karna hai to no can 1 change u. It's up to u 2 think sensibly,0
Jis rape ke laws and rules ko koi darta nahi un law ans rules ki desh ko kyu hai jarurat..?,0
Tum apne maa bahno ka rape iss tar karte ho ki Rape Rate ki race me hume bhi piche patkte ho,0
Unka to confidence hi rape ho gayi...,0
Stupid Endian Muslim • rape toh bande hotay nahi hai delhi mein batain tum Muslims ki kartay ho phattu RSS say lar na aur Gua Rashkhe say,0
Nhi Allah ka shukar ha pakistan mei sb kuch ha hr naimat.Khush haal mulk ha agr @narendramodi #terrorism aur sazishen bnd kr dy #uglyindians,0
Or jo log apni daughter se rape karte hai.unko kya kahenge,0
ab sab chup rahenge manak ji dusre kare to koi terrorism ni hai,0
#ZulmKeKhilaf aurto par hone wale rape ko roko modiji 3talaq k naam par aurto ki himayti dikha kar rajniti mat karo pehle isko rolo fekuuu,1
"I hate jihadi bhai, and also hare bhakt, dono kamine hain",1
aap jitna nich nhi hi m ki kisi ko rape ki dhamki du hai ko mc maarne ka dhamki dega uski maa behan ek kr dunga.,0
rape ka dhamki kb diya???SS dikhao ya aap bhi Vanda singh ki behan ho #Ajitdowal,0
"Stop hate speech/comments pa ji... Dusro par bharosa kar k apnay shayad kuch ziyada hi keh Diya..  Result ""Dhiskiyaoooo""",0
hahahahahha fazool mee lambi karny ka kiya faida mere bhai Wasey bohat ajeeb baap hai apni betiyan nahi bacha pata rape hony sy,0
"Tu kab se koshish kar raha hai, India me illigal conversion me. Tum sab haramzade ho. Tumhare purkho ke rape hue",1
Yoga baad m karna.. pehle ye gudgaon noida delhi k rape cases ka kuch karo...,0
Mana be kiya tha Bahir na nikalna wrna rape hojaye ga lundistan mai har koi tau rapist hai,1
Yeh koi delhi nhi jahan buson main rape hoty hain smjhaa,1
Sali kutia rapists hain Teray mulk mai Bahir na Nikli rape hojaye ga Teray pak Aja safe hojaye gee,0
"@narendramodi Roj ek rape ho raha hai,, kaha gaya 56inch ka senaaa.....",1
Agar rape ka comment padkar thodi si bhi sharm ati hogi tuje apne logo pe to apne pair se chappal nikal kar apne muh par marna,1
Tumlog ladkiyo bhed bakrio ki nazar se dekhte ho jaha mile sirf rape karne ka aur mera madarsa aurto ki izzat karna sikhata hai rape karna n,0
tum phly apnay desh ko rarest logo say bachao jo masoom girls ko gang rape kart hy then telus,0
#ZulmKeKhilaf 2014se bharat me dange rape badhe he kya yahi he vikas????,1
Es eid me . chara khane wale ek or janwar ka ka kima banega. I like it But i hate non veg.,0
aur tum mata ka rape ais Tara karty ho jasy tumary liya race ho.,0
Jb delhi rape hua zalim rappist ko saza di gai hmne ibsaf ko bosa liya lkin kya bijnore kand rape ni thi ...,0
Aaj se main bhi upma ko hate karne laga hoon...,0
3/ Tumhare purkhe kamzor the. Apni aurato rape hone se nahi bacha paye,1
"2/ Muslim invaders ne tumhari Daadio, nanio ko rape kiya",1
Mr.Rishi kapoor Sb pahly apne mulk ko dekho tumhere log bokh k marey mar rhy han or dosri taraf rape tumhere mulk sy khatam nai huty,0
Sale muslims se hate nahi karta hm...Tujh jaise pakistani suwaro se karte hai...Suwar ke bacche,0
I hate bre bre nails wali kuriyan ... susti le k ghomti hen yaak,1
Yahan sab AB fan hai...isliye SRK ko hate krte...aur SRK ko hate krte isliye Aamir Salman ko like krte,0
bhai aap log srk sir ko 300 cr nahi karne doge. Wo bechare sabke paun pakadte hai aur aap phir hate le aate ho unke liye,0
#ZulmKeKhilaf jab nirbhya ka rape huwa tha to pura desh uske saath khda tha aur bijnor me rape huwa to kisi ki awaz tak nahi nikli,1
Ha...jaise bijnor rape kaand wale ko hui hai usi traha,0
"Tujhey India mein ladkiyon kaa rape dikh rhaa hai. Parr India meinMitti Ko Maa aur Aurat Ko Maa Durga maan kr puja hoti hai, woh nhi dikhta.",1
Jaha dekho waha rape rape koi kuch bolega bhi kese unke hi admi jo he,1
#zulmkekhilaf SB k desh men me zulm rape n murder badh raha hai r Modi kahta  h k desh badh raha hai #ZulmKeKhilaf,1
Spread karne na karne se Kuchh nahi hota. Indians pakistan se sirf terrorism khatm karne ki baat bolte hai. Na kam na jyada. Rightly so.,0
dhamki dene wale rape ki paidaish hi hain saale,1
Yogi tere raj me roze dar ladki ka rape hua !!,0
Waha to awaz nahi nikalti hai kyuki wo rape hindu bhai ne kiya na wo crimanal nahi hai jao jakar pehle rape karna band karo phr bhonkna,1
Yogi tere raj me rape bad gaya !!,0
Hahaha...kr lia ..theek Kia muje pta ta zarur kroge ..ab ABVP pe aagye arey kisko rape ki dhamki di Gurmehar ko? bhai wo banda ABVP ka ni ta,0
Wahi Jo mera naam leke I hate you wale tweets karti hai,0
Bhikh me Mila hu desh baris se bachne ki aukat nai baat karte Ho rape karne ki benched zinda jala do Pakistan ko,1
Jitne rape cases hue sab rapists ko phansi do phir dekho India me kese hamari maa bahen Safe hoti hen #ZulmKeKhilaf,0
Delhi me bhi gang rape ispe kab tok lagegi,0
Indian : maharashtara me rape hua !!,0
Kisi judge ki beti ya poti ke saath hua hota tab pata chalta ki iss society mein rape ki saza sirf maut ho sakti hai..tabhi rukenge rape.,1
"aap log indians, terrorists ko paida karna chorh do , terrorism khud khatham hojayega.#stopfundingterrorism",0
Bijnor me rape !! Insaniyat sharamsar !! Lkin wajahid k nazdeek rape jurm ni !!,1
Bijnor me rape !! Insaniyat sharamsar !! Lkin naqwi be zameer !!,1
Aise hi rape hote rahenge jabtak rape ko rarest of the rare case maan kar rapist ko  death sentence nahi diya jayega... period! https://twitter.com/ani_news/status/877056177665855488 …,0
Tajmahal aap k samajh se bahar ki cheez hai rape karna  aap ka pesha hai aap Mohabbat ko nahi samjhenge...,0
@virendersehwag virender  sehwag  tumhara  to  rape  hogaya  final main,0
Bijnor me rape aur wo bhi polce man kitni sharam ki baat he @nmodi kaha gya aap ka power #ZulmKeKhilaf,1
7 saal ki bacchi ka rape hua gurgaon me or aaj bhi log mansikta ki bajay kapdo ko dos dete hai.,1
Thik usee tarah terrorism bhi muslim bina mumkin nahi,0
Abe tere Mami Ko suar ne rape Kiya tha kya jo tu peda hua or bol Raha hai .,0
Bharat jaise bimar democracy me @RanaAyyub ka koi kuch bigaḍ payega ka ? E agar pak me hoti to abtuk Eska rape ho chuka hota ? https://twitter.com/malviyamit/status/876854579287085056 …,1
tujhe to 99% log hate karte hai tu kab le raha hai??,0
#ZulmKeKhilaf rape band karna he to islami qanun ko apnavo,0
#ZulmKeKhilaf indiame bhi vohi saja honi chahiye rape ki jo saudia me he,0
Tumhare statements se toh tum khud ek rape karne wale lag rhe ho ! Report Kari tumhare us tweet ko ?,0
@yadavakhilesh ka ho ac me sutal hai ?rape crime 175%badha hai.aise to 2019 v gya .aapko is per jan andolan krna chahiye.rode pe aaeye jnab.,0
Wo bhi apni ammi se pooch k aao ki 13 baar rape hone k baad phhna bnd kr diya kya?,0
@chintskap aur phr bhe tera sasta nasha na utra ho to zara kashmire ke traf dekhe terrorism kon pehla rahe hain,0
"Doosri baat ye k kon terrorism mn hey, kon nai hey...dunya jaanti hey. Pakistan tuo khud iss ka shikaar hey jnab.",1
"@chintskap aur hum par terrorism ka label lagane wale, duniya ache tarah jante hai aur tu bhe india is the main base of terrorism...",1
Chal pata nhe kitni khae he ek Mari to bacho tarh khush rape krdala poora match me 30 over me dher,0
Aap to jaahil ho jaahilon jeaa attitude kabhi apka fan hua karte the par ab pata chala ap dil ke buht kaale ho hate u,1
Q tumhare rape honay k baad ab pehenti he nahe kiya? Adat se hogae hoge. Nahe?,0
Bro!! Ushaanza kum hate dogo,0
@imVkohli  virat bhai agar haar na hi tha to south africa se haar jate Pakistan team se harne ki kya jarurat thi? I hate your captaincy,1
"Na minorities pe drama banta hai, na hate aur bigotry pe drama ban raha hai, na politics pe drama ban raha hai aur na kisi aur cheez pe+",0
Yad rakhana India ki haar ke baad jo Indian log phatake fod rhe hai wohi log kal chalake bom phodege. #INDvPAK #India #terrorism,1
paida hoga aur rape karega tab hum maar dalenge usko ab kya,0
Aur raha sawal terrorism ka to tum logon se ziyada to koi hai he nahi atankwad :) jo apne he kisano ka khoon baha rahe hain :(,1
I hate dudh ch malai.,1
Sir yesa rule nhi ban sakta ? City ke har shop aur makan me cc camera lagna aniwar ho yesa agar ho jaye to rape jaise ghatna kuch had tak ru,0
Future ke terrorist hai ye log ...essi masjid me bhi terrorism ka hi path padaya Jata hai,1
@PMOIndia @narendramodi @VasundharaBJP @BJP4Rajasthan @aajtak @ZeeNews @rajnathsingh rape ke liye kanun be badalav lane ki jarurat kyu nahi? pic.twitter.com/GkM392yEyK,0
is Horn ki Awaz se to hate gi Indians ki Bro,0
Tere yaha to rape normal hai isliye report nahi karte. Jitne pak ne run banaye usse jyada log roj marte hai bomb blast me. Uspe ro sale ...,0
thakuron ki naak kata di bhai tune i hate you.. you are so selfish. apne naam ke age se singh lagana chor de bhai tu thakur nai hai gola hai,1
"Bhai Ek kaam kar Book hi publish Karde ""101 Reasons to hate kohli""",0
bhai hate failane ke alawa kabhi aur kuch kar liya karo :),0
Aaj bhi halat jaise ke tese. 2 sho ke phone aaye. Sp traffic ko bhi bataya. Lekin nahi hate wahan. Ab to car bhi khade ho gayi,0
"@myogiadityanath @narendramodi gang rape or rape karne walo k liye ek hi sazaa, unka ling kaat dia jaay. Tabhi yeh sab mamle band honge.",0
@narendramodi Aur ek rape in Yogi Raj.Kya Saheb. https://twitter.com/HindiJKR/status/877027140549484544 …,1
jab tk rape ke liye faansi ka kanoon nhi banta tab tk ye rape aise hi hote rahnge..kyunki inko naa to kanoon ka bhay hai aur na hi police ka,0
Aapiye sabse jada hate failte hai sabse pahle inko saaf karo,0
"Kon sa pyaar ap dekhana chahte Ho hamen,95000 ko Shaheed Kar k, rape Kar k Kashmir ko graveyard mai tabdeel Kar k an kon sai pyaar Baki hai",0
"@imVkohli (1)Bhai GD mrng.. Jo v ho gaya use sab vul kr, Anewali west indies series ke liye dhyan do. Haters kaa to kaam hai hate krna,",0
"Kam Sey Kam budapa mein to Sudhar  Jao , yahan koi rape nahi ho raha tum muhajir, Baloch  aur Pashtun ki Chinta karo",1
@narendramodi sir aaye din hamare desh mai jo gang rape hota hai ladkiyo ke  sath usko insaaf dilane ke liye aap kaunsa law banayenge???????,0
Ok ..par dhyn na hate padhai se ..doctor banna hai ...majak nai hai ...samjhi ...,0
yes pakistan Got sweets Khairat Mein to  mili hai  rape to hota hi nahi pakistan mein bomb blast terrorists bhi paida nahi hote hai na,1
lakhoon k hisab say rape hote hain india main apni ma say pochna tu bhi kisi rapist ki aulaad tou nahi?,1
Madarson me jaane walon Se aur kaisi bhasha ki ummeed Kar sakte hain? Badtameezi aur terrorism hi to seekha hain inn logon ne,1
Tera baap to to teri ma ko mullon ke hatho rape hote chod gaya tha.Tu to illegitimate hai..,0
Sab se bada criminal indians hai  apne bahnu ko b nai bakshte ho khali rape karte ho jab b mei zee news ya aj tak pe aata hu khali rapes,1
@narendramodi rape ke against kanoon me badlaw ke liye aur kitni bahu betiyon ki bali chadhwaoge.. Do something plzzz,0
Lol ! Aaja bhai le le tu Kashmir ... inko toh hum fashi dekar marenge.. we don't hate pakistan n pakistani.. but this is intolerable..,0
"@narendramodi bihar ki real sthiti dekhe, rajya ke pal aise the jo bihar me lit pat dahej dalit rape crime daily ho rahe , ab desh me karne",0
Pearl palace jesi jaga ho Jahan us city koi hate kesay ker sakta.,0
"Chori ek paise bhi hoti hai aur lakhon ki bhi. Chori, chori hai !Terrorism is terrorism, ek maaro ya hazaaron !!Don't try to defend yourself",1
Ab jo bhi ho tera to rape hogai re baba,0
Sir terrorism band kar do kya matlab hum to kab say kar rahay hain is Kay khilaf kar rahay hain hamari army kar rahi ha par ap bi kuch karo.,0
Tumhari aukat kya hai midi se chudna apnay bachon ko unse jalwana or rape karwaana lol nahi tum lul ho Rip,1
Indian apni behan k sath rape karte huey,1
"Chutiye  Pakistani logo tumara ghar me toh ma, bhen k b sathe rape karte hai....",1
Are wo Teri baaji hongi jo tujse rape karwati hongi. .....isme kya hai? ???,0
Abe Bharath baap hai thera pakistan ka.. terrorism ka bheed hai thumara saara desh..,1
yakeen maan bachay tujhay kuch nahi pata asay hii boli jaa raha ha ghr ja sakoon say soo ja you know nothing about Pakistan and terrorism,0
Ap bhi kashmiris pe pallet guns ki terrorism use krna chor den balke behter hoga kashmiris ko bhi chor den,0
Tum Kashmir aur Balochistan mein terrorism band kro Piece khudi aa jaye ga!,0
Hahaa  bhai ap jakey apney maaata gaein ka peshab peeyo.. Bathroom nhe .. Apni maaa behn ka rape krne band kro.army ko roti nhe detay.,0
Izzat se yaad ... ap ke ghar ki Maa behn ki izzat bachi hoi hay yah....??? Wo kia hay na aj kal Endia main rape kuch ziada hi ho rahy hain,0
Sahi bat hai didi ji ye harami shale asukat bhul hate hai aapni,1
Woh to filmo wala tere bhai to actual mein rape kar rahe hain. Pahley apney andar jhank kar daikh phir doosron ko bol.,1
Inko bolna nahi ata isi liye jb lrki mujhe choro keh rahy hoti ha to wo mujhe chodo boldeti ha aur saley chodo sun k rape krdete hain randi,1
I jz hate ths looser reason being Jo sala apne baap ke diye naam ki ijjat na kar saka usse or expct b kya kiya ja sakta hai 1/2,1
Ye terrorism islam ka hissa nhi ha,0
Hum khud terrorism ka shikar the,0
abey tumhare tattu Kalbushan jese Haramkhoor or phattu yaha aa kar terrorism karte hain.,1
"Indians mauka mauka, rape and aur ghatiya ads bnayein. Baap baap krte rahain. Theek hai. Hum kuch bol dein toh yahan sab ko aag lg jati hain",1
Teri maa ka rape ho gaya? Aisa mat bol be.. khud hi aa gayi wo apni gaand chudwaane.. uski garmi dekh ke tu thanda ho jaega..,0
Kabhi rape case kia hai ?,0
"Tum kaha se aaye ho sabko pata hai, Muslim invaders rape kiya tha tumhari Dadeeo ko",0
Bht bap bap kra tha na kya hua tv Kahan tuthay lol lundistan mai tuthay  kisi rape ki paidawar isliyai kehtay Kam bola Karo,1
Abey fake Arab apni behen ka rape karke thak gaya.  Tum Arab nahi ban sakte. Tera DNA Hindu tha aur Hindu rahega. Blood test karwa,1
Agar tum dur se hi bologe tb tk to thik nai to hate ke chakkr me nibta bhi degi tumko..bandi kadak hai,0
Pura mood kharab kar kiya Hellll!!!! Pehle se hi mood kharab tha abh phir I hate Twitter!!!,1
salay hamari jeet ko bhe terrorism kehta hai,0
Na yr Lucknow kyu nei jayenge har jagah hate hai sr,0
Chutiye sunn teri tarha hum sarak par susu nahi kartey aur larkiyon ko ozzat dete hai we dont rape them,0
@Nids__ nidhi aaj se tu meri dushman  hate u,1
"Abhi Na rooka,toh Najane @narendramodi  Sir kitni Ladkiyan ki zindagi Barbad Ho jayegi ,Stop rape #Makeindiasafe #strictpunishmentforrape",0
dushman ka dushman dost hota hai na we both hate our 7 phuphoz,0
Ek nahi 100 cup chai bhar ke lelo .... bus yeh terrorism band kar ko.... Cup se kuch nahi hota Kashmir toh ab bhi Humara hai,0
Ohh aise log bhi haen? Tum aise lagte nehi ho ke tumhe koi hate kare,0
Sir hum piche isiliye hai ki desh ka kanoon sahi nahi hai har 26m me ek rape hota hai bharat me daily koi javan saheed hota h border par sir,1
To chal bol mohmad ne 7 saal ki bachi ka rape kya,0
@kaushik_ach bhosri k kutay ab ek bap ki ulad hai man ja Teri maa chud gai salo kya bonkra tha rape ki paidawar salay bathroom banwao,1
Gaii Hamari maata hai agay rape K Baad Kuch nhi ata h Rip Indian darinday,1
tujhpe gussa isliye nhi nikal rhe ki haar gye . isliye ki tm maderchd terrorist ki aulad ho aur tm bhi terrorist. i hate pakistani kutte.,1
"Aj Bharat me karodo log chori ,rape etc karne ko majboor Hai yeh sab ke jimmedar ap Hai modi g ?kyuki agar in sab yuvao ko rojgar mile",0
Nahi bhai wo nahi hai..I hate Mallu one,1
"Nahi bilkul.bhi nahi,hate every drop of rain",1
@mahaveerbalot es desh k politician hi ekta se kaam nahi karte hai sir yaha apne hi apno ka rape karte rahte hai apne hi kishano ki hatya pic.twitter.com/0OucLj4aYk,0
Drd thode hi h ab 13 baar rape hua icc tournaments m uska?,0
Ab bol match haarna rape hota h?,0
"India is 2nd in the world for terrorism, so aap ke munh se yeh baat juchti nahi...sirf gaye ka goubar hi juchtaa hey tumhary munh me",1
Sahi kaha apne sir magar kya kare ye india hai yaha logo ko career banana hai jab india k andar rape murder hote hai tab bhi awaj nahi ati h,0
Saharan pur ke dalito ki hatya aur rape pe chuppi keyo thi,0
ruk ja abhi behen wapis aa jaye gi Teri rape karwa rahi hogi kahi pe,1
Haat may tiranga leke hate  mongering horahi hai. Ha..ha.ha.bengal ke dushre parts may Pakistani flag leke naarebaaji horaha hai.O kya hai,0
Cricket k liye bs desh se awaj nikalti hai har 26m me ek rape hota hai india me koi awaj nahi aati kyo kyoki career banana hai mahan h india,1
usi ka pichwada dekh ke apni behno ka rape karte ho tum log,1
"Ramdan ke mahenna may randiyein kapre phen ke a jati ha I hate all live show majan bhejte ha .or Yi Sanam ,shaista, Noor sab bekao Mal ha",1
Abe Hindustani hai hum chahe kuch kre Yaa kahe Tum jese Pakistani soch waalo se to terrorism control nhi hota h apni #Chaddi me rah,1
acha hate speech basi,0
Aur kashmir main apni tum terrorism band karo phir hum se demand karo ok,0
Janab 4 shadiya karna rape bhi,0
India jo kashmir main kar raha he Wo nai nazar ata apko bachon old man and women ko shadeed terrorism ka nishna banata he bullets gun bhool,1
Jis din tere jaise log kashmir chod denge yeh terrorism khatam hojayega joh apne he logo ko bhadka dete hai! #PakAgentMirwaiz,1
Hahah bhenchood aadha Pakistan terrorism ki wajah se toh bhukha mar rha hai aur tu isko job dega? Jaake kahi aur tu timepass kr chupe,0
Aapne 135 crore Indian ko dhokha diya...agar thodi sharm h #KaliPatti #terrorism,1
@narendramodi @AmitShah president post ke liye bhi raajneeti karte ho...i hate this party..dalit ko vote maangna election ke time..,1
Jab tum paida howe thy os waqt bhi india me rape hote thy or tum osi ka result ho,0
Phir rishi kapoor sab se pehly aap kashmir se apni army nikalo na yaar aap khula terrorism karo or sirf Blame karo pakistan par...,0
"@ArvindKejriwal sir, thoda time nikal RTI act 2005 ka rape NDMC kaise kar rahi hai khud dekh lijiye.ek seat par aap bhi virajmaan hai..pti pic.twitter.com/SWc54pbb0E",0
"ICC ranking aaj no.6 hui hai pak kiEk match jeet liya lagta kya jeet liya..terrorism,kashmir,srinagar,toilet etc.sab kuch add kar dala lolo",0
I don't hate India...meri koi zaati dushmani thorri hi h aap se.....or rahi khail ki baat....tou haar jeat tou khail mn hi hoti h,0
ye sabse bas pyar karte h hate nahi pic.twitter.com/tRaRIkQf2a,0
hahaha Nahi mere Kis kam ki yahn sekh b jaon to bhol jati I hate pashto  @WaeGooolll,1
Ar Haa bhul gaya may tujhay Kaha ye samj ayega tujhay Bs rape Karna ayega,0
Rahi baat terrorism ki to kisi k dil ko dikhanay walay zuban se kahay huay alfaaz bhi terrorism hi hotay hain.,0
Ye bharwa sir kaha se hai Kashmir me innocent ko martay hain or terrorism b muslim,1
"@AliFaraz15 CPEC banane ke liye Pakistan-World terrorism corridor pehle band karo, gadhe kashmir ka sapna dekh rahe hai",1
Apne jasoos Pakistan bhej kr terrorism ka ilzam ham pr lagata ha..Sharam kr.!!,1
Kavi raj jis din aapki beti ko koi aapke samne rape karega uss din samjh nhi aayega ki deshbhakti kya hoti Hai..,1
Bharway kalboshan mo tum bhejo .Kashmir me tum logo ko maro or terrorism ko him band kre.bharwa gir .chal nikal,1
Is pic mai jiska rape ho raha hai wo teri maa hai kya be madarchod.,0
Maan lete hain aur hate krna start kr dete hain,0
Abi rape ka details dene jaunga to tm 2no kahoge ki majhab bich me la rha hai.. ji haa mostly rape me tmhre bhai hi accused hote hai..,0
Lol ab ayaan bura ho gya.. Jab Maya ne fake rape case mein phasaya to bhi Maya achchi thi..double standard  #Beyhadh,0
chacha ap start karte hai phele terrorism ki nath ham ne ki thi ? Or jo kashmir me terrorism phla k rkhi hui ha Wo bhi batao zara,0
kutte to tum ho..tum jaise log terrorism ke alawa kuch ni jante shame on pakistan,1
Gandagi ke dher se tum jess pillay pida hote hen rape ki paidwar ho tum log.,1
Pehli tumhare army tumhe protect karle from terrorism wohi enough hoga... Kashmir to door k baat hai,1
"Sharm nahi aati soch ker ki ek din tumhare bacchon ka bhi Syrians jaisa haal hoga, wo bhi tumhari ignorance ki wajah se.#terrorism #Pakistan",1
Uncle ji. Pichly 50 saal se kia kashmir mein aap ko india ka terrorism nazar nhi aata. Aapni sooch positive rkho bas. Sab theek ho jay ga.,0
Umrah ke baad bhi terrorism se kinara na kiya to faida kya hua? https://twitter.com/NizamiAzfar/status/876816193411141632 …,0
Jin par bharat karodon kharch karta hai ve pak se har  kar ate hain jin par hajaron kharch hate hain vo pak ko mar ke ate Hain,1
"Gud job, lage raho Modi, Yogi ke piche, salary badhti jaayegi, aapke bhai ko to Nitish ji ne rape karne ke baad bhi bacha hi liya",0
"Tum Beshak Jeeto But Ghareeb aurton ka rape band kar du yar, Sara asia badnam hu raha hay",0
Tu log ye q bhul hate ji ki ...tum India se nikle ho,0
Paki log zyada hate kartay hain,0
Parshuram killed kshtriyas than why.kshtriyas don't hate him or oppose him??,0
But I hate your fatichar krishna tohmain sikhunga nahin usko dekhna...woh ek hi ched ki badiya ho rahi..:),1
Per ajmer ke nal Goodam ke addhakri un booster pump ko nahi hate rahe hy or na he un per koi karwahay ker rahe hy ajmer lakhen khotri,1
Bhai sab Pakistan has nothing to do with terrorism .. ap ka Raw ka banda hamary mulk main dehshat gardi karty huey pakra gaya.,0
"Barra incident mein ek bacchi ka rape hua ICU mein, aur aapke pyaare Thulle @Uppolice hospital management aur rapist ko bacha rahe the..",1
I hate ppl who tweet like tht.....zindagi jhand hai aur inhe chudaayi ki padi hai,1
we aren't aap khud cricket aur terrorism ko leke agaye abhi tu sirf main ne jawab dia agar saray pakis ajaye gay to aap gaye lol,0
Ap bhi terrorism bnd kry Kashmir mai gurat mai balochistan mai..... 100+  azadi ki tehrikh india mai start hai,0
Kaminon terrorism toh tum loggon ne machai hui hai aaj pata chal gaya tum logon ko kai baap baap hota hai https://twitter.com/chintskap/status/875447907922567170 …,0
I hate LAAUU stories,0
Kashmir mei terrorism chor dein. Balouchistan chor de. Aurto ka rape band karei. Aur toilets lagwa le,0
Kya hua hai desh ko langda tha langda hai koi imandari se desh chla lo Modi ji bhuut Kar li metngs ab to kuch kro roj rape ho rhe h kuch kro,1
"@virendersehwag ""choozey bhi pak pak pak pak"" karte hain naa! Aaj rape ke baad choozey maarne toh nai shuru kardiye? #PakistanPaindabad",0
Beta Teri chud gai na ab kutay ki trah maat roh  kisi rape ki paidawar Sala Randi ka bacha ab tv tauray ho salay,0
#Beta #terrorism ka baap hai #India- Tou #Kashmir  ki baat Q ni karta... ???,0
Aur ap logo k yahan roz hota hoga baap beti ka rape keray,0
Isko jitna hate karti hoon shayad he kisi aur ko karu... cipku kisi ka bhi fan ban jata hai dekh ke,1
@msdhoni .....mahi. ...tu kutte  ka baccha  nikla. ..kya yarr...maa kasam.....just hate u...bhen ke laude. ..teri maa ki bhosdike. ..,1
Trophy nhi apne desh ke terrorism ko roko.,0
Waise jeet gaye. Apne kaha tha jeetne denge to terrorism band kar denge?,0
Aur jaha tak terrorism ki bat ha wo tum logon ne e shuru kia hua ha hamare mulk ma bhi.,0
Tere har pr nhi  bharat ko bechne pr I hate yeh umeed nhi thi bhai tujhse,1
"Sir, we all know kuch nahi hi ho sakta , jab tak WORLD #terrorism ke against khada nahi hota. Har koi apne hisab se iski definition deta hai",0
Bhai haar gaye toh haar gaye ky h usme ab jadeja ne haraya ya amir ne rape kiya ek hi baat h,0
Bc aaj to dil kar raha hai khud ka rape karwa lu... Haar se mood khrab ho gya,0
Tumhare yaha to bahno se saadi hi kar lete ho fir rape ko saadi ka naam de dete ho,0
"Arey yr, ye log apne Abba huzoor k saath b aise he karte honge.Inhey respect karna kisi ne sikhaya he ni sirf terrorism karna sikhaya h.",0
Galti sab se hoti hai par 125cr. Logo ko fark nhi padta hai par tumne jo aaj kiya I hate u man,1
abey chutiye ye Kashmir hai We hate india & neither r we a part of it.India has js occupied it..jaa k haar ka sog manao..gai ka mutr piyo,0
abb terrorism dhk rha ha dhamki khud hi khud ko data ha or naam hamara bad naam,0
Wah Bhai wah ap Kashmiri bahiyon pe Jo najaiz zulm kar rahy ho wo thek hai aur ham us ki azadi ki bat Karen to terrorism. Wah #chutye wah,0
tv sahi hn lekin larikyan sahi nai har roz kisi na kisi ka rape ho jata hy,1
Kohli ne paisa khaya hai I prop aur  mere is tweet pr koi new wala nhi dekhega  kyo  ki sabko  apna  apna paisa mil gaya  hai I hate kohli,1
Tum bhi rape karna bhanf kardo,0
Tum bhi rape karna bhand kardo https://twitter.com/chintskap/status/875447907922567170 …,0
Jo log orat ka rape kartey hai unko mot ki saja deni chaheye. To be hang kill death.,0
Bhai tu masi rape case se reha hogaya? Sach sach bata lagta tu nahi tu aesa kar skayga https://twitter.com/NeilNMukesh/status/876456210765053952 …,1
Waqayi ap logon k liye ghussa nikalne k or tariqay bhi Hain jese Kashmiriyo ko maarna or masoom larkio ka rape karna.,1
paray likhay ho....aaj take samaj na payaa kon terrorism ko peda kr raha ha......vo tu katputli ha Jo Hadee de ga osse ka kutta,0
@chintskap Rishi sir Abhiii app ko pata chal gaya hoga Kay real terrorism kya haiiiii india walo ko kutto ke tarrah marra,0
"tou aap logon ney aaj keh rape keh baad gandu-istan kuin naee rakh liyaa, wouu bhi tou marwaane mein aap log maahir hain",0
tu kitna gawar hai BC illiterate bhi bola aur gawar bhi badve nikal ab  srk chutiya hai aur tu bhi ab bol I don't hate srk. I was kidding,0
"Aur tum log rape karna bandh karo, joh bee cheez dekto ho usi pe lagh jate ho.",0
Duniya janti hai k Kon kis tarha hai aur rape kahan pe hotay hen,0
Yes aj pakistan ki bowling bhi terrorism hi lag rhi hogi na tumhaain dhakan???  Kahan.gya kohli??? Dhoni?? Rohit ??,0
"Ha baap baap hota hai, woh india hai aur tum nazayaz aulad jo #terrorist ban chuke ho, khoon mein #terrorism hai tumhare",0
"Pehle apna illeteracy rate,poverty,terrorism ke baare Mei baat karo.Indians har chizei aage h Pak se.ek match Kya Jeet liya uchalne lag gaye",0
KLKAH launch karne k bad mujhe  STAR plus se jitna pyar huya tha usse kayi jyada abhi nafrat horahi hai iss channel se  seriouslyhate u,1
Bap bap hota hai @virendersehwag  ab apni gaao mata k peshab me doob k mar ka. #rape India ka.,0
tum rape kerwane ko bheek bolte ho hindi me?,1
"@chintskap Tum haaray Hum jheete, is he terhan Kashmir bhi Har jao terrorism khud ba khud khatam hojaiga, kyun k zulm sy terrorism barhta hy",0
"Match jeeta hai, #terrorism khatam nahi hua abhi #pakistan se.",0
rape se yad aaya sister aa gai ghar wapis?,0
Jadeja hate you.kud ko senior player manta hai .fir batting mai jalwa dikhana chahiya tha.achhe player  out karvdo fir tum bhi out ho jao...,1
Was I the only hate not liking selfie jab wo camera ke agay zabardasti aa raha tha trophy ke sath? Baqiyo ko anay de bhai kuch sharam kar.,1
Kis shastra me likha hai ki shudro ka rape karna chahiye.Batana chutiye,1
Aaj saarukh ka manhoos chehra TV par dikha tabi india haar gayee - i hate saarukh,1
Dekha mere bhai ne rape phir?.,0
Lol! Kashmir me to ap log holi kheel rahy han na. Wo bhi check kr lain k terrorism kon kr raha hai,0
Apny Modi The Bucher Of Gujrat ko bhe suggest karain k Kashmir mai bhe terrorism khatam kary,0
keval rape seen dikha k trp lutte hai ye petrol wale,1
Tera gyan bas yehi tak tha dimwit. Waise laal salaam walo ke liye to danga aur rape bahut common baat hai,0
