sentence,label
think govt add nirodh find link rarely played,1
safe sex gone dustbins nirodh used shown good old,1
actually right earlier nobody banned nirodh ads decency format,1
deluxe nirodh waala accha tha bacche samajh nahi paate condom yaa chhatri,1
early nirodh always assocaite pedal boats sex,1
earliest memory condom ads child watching doordarsh couple,1
yeah india either ads jis mein kuch,1
subject condom ads best condom without doubt nirodh one aaj bhi kahin pyaar hua ikraar,1
nirodh virodh part,1
subject condom ads best condom without doubt nirodh one aaj bhi kahin pyaar hua ikraar hua,1
pappu nirodh chun liya,0
condom ads says amp ministry ads since,1
condomads safesex population control billions facepalm nirodh,1
used see nirodh ads child simply told medicine,1
shit read bena nirodh adhyaksh chunay,1
nirodh chun liye,1
stupid three decades ago nirodh ads used broadcast radio openly ads sterile govt,1
nirodh shd make,1
exactly point sat nirodh advts today,1
family planning objectives villagers asleep,1
alkd educational purpose hiv awareness amp family planning like nirodh hum hamare,1
movies shows show want,1
sanskar nirodh,1
condom ads primetime well spent entire teenage watching nirodh ads primetime,1
think govt problem condom ads played anytime nproblem way condom,1
bina nirodh,1
include public service nirodh,1
delux nirodh,1
insist rollback order endangering lives women unborn,1
deluxe nirodh sabse zyada bikne waale kandome,1
nirodh advertised times day night could really stop private companies,1
rahul gandhi future india bend knees bow heads bcos one modi boys,1
invincible films thinks use condom brand upcomming short film interested companies may,1
aur hum tere jija lagte nirodh jaisi surat,1
kash rajiv nirodh lagaya hota aaj desh palle,1
stupid three decades ago nirodh ads used broadcast radio openly ads sterile,1
nirodh nirdosh trending someone realised mistake anyway forget different note watching,1
condom good samajh nahin raha,1
think issue may condom ads ads general deodorant ads nsome ads,1
pity comparing manforce,1
deluxe nirodh waala accha tha bacche samajh nahi paate condom yaa chhatri,1
delux nirodh condom purusho liye yaun rog aids roktham liye laabhdayak age,1
nirodh advt run round clock sunny leone based soft,1
bhai nirodh yaad aya,1
rohit bhai nye nirvirodh nkya kahna nirodh bhi,1
difference durex,1
hope correctly reported guess wants stop explicit ads nirodh advertised govt,1
shit moment read nirodh,1
good old doordarshan days nirodh ads shown commercial breaks posters put,1
remember famous raj kapoor song pyar hua ikrar hua punch line deluxe nirodh,1
think issue may condom ads ads general deodorant ads nsome ads,1
bhai nirodh yaad aya,1
condom ads says amp ministry ads since,1
amp watching condom kids used ask papa nirodh kya hota hain answer,1
sorry maine nirodh,1
btw ads talking one deluxe nirodh one mala found,1
nirodh virodh part,1
sir think tht condom appropriate children earlier condom,1
sagarcasm still remember pyaar hua ikraar hua npyaar phir kyoon darrta dil nkehta dil rasta,1
insist rollback order endangering lives women,1
nirodh kya virodh kroge tum bigboss fan,1
kash baap nirodh istemal kiya hota naubat nahi aati,1
wrongdoc yes still remember nirodh showed people pedalling boat,1
think encourage super mysterious deluxe ads doordarshan days could sense,1
agree condom ads nirodh used broadcast,1
absolutely think government intent promote ads like yester years nirodh amp,1
attacking party smriti irani belongs grew,1
livemint hope correctly reported guess wants stop explicit ads nirodh advertised govt,1
last time make love front kids see india problem condemn adds problem,1
looks like india population growth rate going increase due grew watching,1
nwould better insist non provocative condom ads rather ban,1
amp luch kar,1
nirodh advt run round clock sunny leone based soft,1
pyaar gadhhaa maa kaa bhosda,0
vanita pahile chut rhati chit land thok thok bhosda jaata,0
teri mummy behen bhosda ntu randi aulaad tha ntu randi aulaad ntu randi,0
maderchod manager sale teri bhosda sale jwab kyo nahi deta sale,0
meri bhosda teri behznka,0
afridi bhosda sabse long six youraj sing nam record,0
pichese teri chut pura lund pel chod rha randi tujhe ghhhaaabbbb ghhhaabbb chikh,0
kya laga rakha maachod,1
gand landd naeaz bhen chid teri kutta chodde hijre desh choot,0
sunny leone bana maa nsamjh aaya,0
teri maa bhosda baar aur aiyar maa bhosda baar hell come tweet,0
maa bhosda arey bhai bhai bhai,0
hinduwo maka bhosda maderchodo jis din dimaag kharaab gya ousi din soot samait sara hisab kitab,0
baasu bhosda saala madharchod kis jagah,0
hardik loda teri bhosda tuj bolunga teri gand fat,0
teri maa bhosdi bhosda bana denge randi aulad kutte beej bhen londi randiyon,0
teri chut jayega chut nhi bhosda hojayega nkitani fategi chut yakin nhi,0
aaj aag apni maa bhosda jala,0
tumhari chut tumhari bhosda,0
bhi apne bhosda chut bolti,0
aur nhi problem solve krwate inki maa bhosda madarchod company chor sale madarchod kutte,0
kiski chut bhosda banau,0
bhosda kar diya virushka chutiyape,0
maaka bhosda likhi dalal modi chamcha,0
teri maa bhosda,0
itta maarege madrchod bheekh,0
teri maa bhosda harami pille apni bivi beti sambhal nahi chud,0
bata jhaatu tere idol kitne mos jite overseas,0
pakistan maa,0
hijre teri chod gya sambha khud bol yera bap bhookhe modi nirani,0
serious note maa,0
teri bhen choot nma chudane gya tha nawaz nya land chatne gya tha nawaz nteri teri,0
teri maa bhosda madrchod attention seeker spotted,0
teri bhosda randi,0
bhai duniya maa bhosda aam aadmi jeetega,0
teri chod jhooth bol desh bewkoof bnata raha nye hijre niski chod,0
troll karne pehle jaan kohli bhi pehla match haara tha,1
bhosda daar barish hori,0
teri maaka bhosda randi hindustan gandhigiri band modigiri shuru,0
phone kro tumhari maa bhosda,0
michele oliver teri,0
kinnar patel maa,0
saalo maa bhosda silvane tak india mein aate baat karte innings,0
uski bhosda sale dikhak koi,0
karan patel maa,0
teri bjp kandhar chuda gae thi ntu lene gya nbhen chod kha gya nchina pak,0
rahul gandy nazayaz aulaad kya kathwe bhul gaya madarchod gujrat,0
yaar fawad khan maa bhosda nbc bahut actor khel chuka,0
bhosda daar barish hori,0
suhagraat nanushka baby talk dirty virat bhenchod teri maa bhosda catch pakadne nahi aata kya madarchod,0
teri amma bhosda madarchod kate,0
teri maa choot teri maa bhosda lauda laundiya chinal pakistan maa,0
bhosda gaya bhai kay dhire hath pura dale,0
yeh bhosda,0
love afganisthan nsath maa,0
lawda modi kii maa chut mein amit bhai,0
shilpa randi aur uske fans maa,0
refrees leke barcelona apni maa,0
lagta ghante baad faltu baitha rahega,0
days sharma,1
shuru tum logo kiya khatam hum log karenge tere fanbase walo,1
sunny leone bana maa nsamjh aaya,0
land mat chus gaandu,0
jisne report kia uski maa,0
tera jaise chutiya log tiger zinda kutta barking dekhne wale bhosda,0
gandia maa bhosda matlab bol teri behn rishta leny punnnhhhh,0
bhosda gaandu maut,0
teri maa bhosda madrchod attention seeker spotted,0
crore suit hawa ghoomne tatti chatne wala nhijra drohi nlull,0
teri maa tera jaise chutiya hota japan release,0
lootne wala hijra ntel dal loot hijre nbhen bata nlul brull nisda,0
aapko god nhi hota,1
maka bhosda,0
iski maa bhosda chai kaise gira,0
haramzady kaminy chod meri chut dam dekha salay bana meri,0
close writing lovren maa bhosda tweet,0
pia maa bhosda piya behn,0
teri maa bhosda sahi,0
late save far gone procedure ready killin today,1
god bhi,1
nothing owe things much get done mine ima sit,0
feel already take,1
keeda early onset altz trying save sobbing anna jordan listening,1
keaton racist family got bullied yall somebody grade said could project imax,0
yeh madamg celeb wala keeda kaat khaya,0
tere jesi bate koi gndi nali keeda skta jha bhn wife,0
chai wala neech maut saudagar gandi naali keeda son latest mass,0
mcm pass first level poptropica,1
give woman make feel,1
wondering celebrity posting support baby,1
mushroon called keeda jadi cordycep grown upper region himalayas available,1
mulle nhi sudhre gay lakin humari media bhi aaj kal secular bni hui andhe gue hain sab inko nhi dikhta sab,0
sure legit pictures manyavar,1
furry amv victim love via,1
mumbai hain keeda toh lagega,1
good look,1
okay sooooooo kendrea johnson year old african american committed suicide november,1
send girl playing games,1
settings display themes dark mode ndone,1
king india njo chahe kare tuje kya nvo plan kabhi nahi tutega jisme modiji har plan,1
hahaha mate never seen woman naked laptop screen,1
nali words,0
daughter dad hasti rahe hasti rahe haya laali khilti rahe zulf neeche gardan,1
miya bhai community amp kaisa keeda uth hath,0
angreji keeda turant kaat jaata empathy sympathy ever tried empathize,0
dude even dog humiliaated modi amp shah woh dono keeda,0
sounded like keeda,0
tens thousands people country left die every year lack insurance,0
percent percent,1
bro fact girls gotta shit dudes hop ridiculous,1
totally spies starring want deserve,1
king india njo chahe kare tuje kya nvo plan kabhi nahi tutega jisme modiji har plan crash,1
flat har,0
fucking insane btc pair socks,1
crush post something freaky talking mood,1
learn anything sorry around,1
good deal time,1
nigga need,0
already sick gonna straining voice trying,1
girl makes everything,1
arey madarchod baap galli kutte gutter keeda saala,0
need donating money,1
let guess,1
beautiful get,1
saw omg,1
first time entire life got class,1
brave bullied boy shares account hands peers,1
cnnnews mushroom called keeda jadi grown high altitudes uttarakhand,1
mar lago always sounded marwari rajasthani trump,1
tere jesi bate koi gndi nali keeda skta jha bhn wife trh,0
well dint think suspending mother sister neech,0
saffron cyber army yelling neech called hindutva warrior hacks man death,0
dare call prime minister pls suspend,0
iyer never insulted one win elecction,1
dunno neech ringing,1
pbhushanl sea plane fillup poors stomach get small,1
first fired blank hardik somnath entry register aulad neech,1
respected sir mani shankar ayyar said neech proving level neechta,0
mani shankar aiyar suspended primary membership congress party slaps show cause notice aiyar,1
aur neech harkaton samarthak voh jaese rss,0
similar mani kankar chaiwala neech comment still thinking monkey going get,1
convinced bjp get seats gujarat first must thank exposing cong dynasty,1
congress leader mani shankar aiyar suspended primary membership party calling modi,1
virushka makes happy,1
shame calling modi name modi must resign neechaadmi,1
things make happy days one,1
dont forget imported cashew eat feku style adani wali soch ekdam,1
prime minister modi gujarat campaign nvote poor family humble origins,1
neech remark ramdev says wrong basis caste nto read,1
attitude even neech thought rather build stp diverting sewage lake,1
modi neech aadmi hain isliye khud imported mushrooms khate hain aur gujrat vasiyon liye mushrooms nhi,0
things make happy days one,1
simply display neech,0
prime minister modi gujarat campaign nvote poor family humble origins,1
winning election important congress goes extent calling incumbent neech aadmi,1
hahahahaha mitro dekho yeh banda mere blood neech bula raha kya choti jaat khoon,1
quoting example responsible deaths hundreds children,1
dear gujaratis visible gujarat modi would blowing trumpet msi pak,1
may dalit brahmin yani unch,1
crony capitalism kab stop,1
neeche dekh raha tha maar,1
mani road congress deserved modi holding india highest,1
perhaps first time used filthy language starting,1
virushka makes happy,1
rahul gandhi attacked mani shankar aiyar remark modi adding also tolerate,1
panic stricken modi staring defeat gujarat used series bogies rahul hindu ahmed patel,1
culture might teach call neech call leader neech seem,1
days back modi called neech bad taste calling mms traitor equally bad gujarat elections,1
bollywood hungamas anti addresses like tweets uses word,1
prime minister modi gujarat campaign nvote poor family humble origins,1
abusive word scamgress,1
know got worked mani shankar aiyar use hindi word neech shown,1
hahahahaha nhence proved neech,0
prime minister modi gujarat campaign nvote poor family humble origins,1
manmohan singh ripped modi apart words response baseless allegations neech,1
gawd whole gujarat elections mandir janeu neech pakistan hand sums mainland,1
pbhushan ndid iyer person went pakistan request help topple legitimate government,1
calling lowers dignity office affect dignity office higher indulges,1
lot learn sir power nation stands behind neech,1
culture might teach call neech call leader neech seem,0
breaks social media break tweet shankar aiyar carved neech oops niche,1
desperate tactics hardik rahul somnath register neech aadmi pak wants cong,1
says lot neech sanghi shit filled,0
know newindia goes issue,1
congress touched new low gujrat meeting pakistan cast,1
another neech equivalent racist remark,1
proud indian democracy man born poverty hard work honesty amp record governance,1
har taraf nafrat kyun pyar nahin love,1
belongs bjp cell cretins like deceive dalit,0
chalo aab mushroom bhi gaye party promise give mushrooms voters must win election,1
person rates women calls crore girlfriend surely qualifies called neech nkuch galat,0
lutyens srini dont care govt wins gujrat ndtv conspiracy theories,1
whether neech big abuse,1
obvious kashmir slowly surely turning away jihad isi,1
beta isse pata chalta kisi gutter chap paidais aur koi neech,0
mitron mujhe chai wala bola mujhe neech meri supari inch,0
sab jane kyon bada mudda,1
sagarika bhi trap gayi get,1
prime minister modi gujarat campaign nvote poor family humble origins,1
modi promised newindia polls noise around neech dinner,1
neech remark ramdev says wrong basis caste,1
pls see video gujaratis reacting things like neech pakistan conspiracy etc say modi,1
shocking body think javed say learned man spell,1
mitron mujhe chai wala bola sobs mujhe neech meri supari nsobs,1
mitron mujhe chai wala bola mujhe neech meri supari inch,0
dinner neech remark,1
uffff zeba raand teri bur jhamke chodoonga,0
maine kaha aaj main tumhein chodoonga tumhari gaand maaroonga aaj main tumhein jeebh chaat kar,0
maine kaha aaj main tumhein chodoonga tumhari gaand maaroonga aaj main tumhein jeebh chaat kar,0
uffff bhosidki archana tuje aisi chodoonga mera lauda teri choot fategi aaj,0
uffff bhosidki archana tuje aisi chodoonga mera lauda teri choot fategi aaj,0
teri pichwada bhi aisi chodoonga,0
randi tuje aisi chodoonga teri gaand tho fati jayegi sirf palank kya,0
maine kaha aaj main tumhein chodoonga tumhari gaand maaroonga aaj main tumhein jeebh chaat kar,0
tumhein jeebh chaat kar mazaa doonga maine kaha aaj main tumhein chodoonga tumhari gaand,0
maine kaha aaj main tumhein chodoonga tumhari gaand maaroonga aaj main tumhein jeebh chaat kar,0
teri sawari karoonga meri raand teri choot aisi chodoonga thu chal nahi paogi,0
maine kaha aaj main tumhein chodoonga tumhari gaand maaroonga aaj main tumhein jeebh chaat kar mazaa,0
tere jaisa gaandu fan njo fake vdo bana saale jhant baal see fanship,0
beta tum muglistan kyo nahi chle jate yaha jhant ukhad rahe,0
chutiya panti hoti yar jhant logo jhant,0
abe choduo kya jhant bat kare tum log hawle salo aukat raho apni,0
abe lund fakir chin communist desh usse apne nagrik kahi bhi job deni,0
chooti crowed nahi crowd hota jhant patrakar,0
soch chines sher tere baap ghar ghuskr,1
fakina dogis sirf khus hogai kya jhant fans tum jhandu log,0
jhasanjay jhant bhai babar akbar jehangir shahajehan aurangzeb lineage,0
thats way depth speaking owner one jhant always,0
aur bhai life kaisi chal zindagi jhant jawani,0
chutiya jhant phad lenaukaat,0
jhant bana aao tab,1
jhant baal nhi srk,0
think plural still,1
correct typo must splitting jhants totally appropriate,0
haan jhant baat karni chahiye padhe chutiye liberal,0
enough jhant amp,0
said religion acha example tujhe kashmir dekh raha haina,0
baap bhi condom pehna chahiye,0
teri gand danda bhosdiwale ntu uski jhant barsbar bhi nahi nlove,0
lagta aap jhant nhi iska mtlb aap boor bahut nikhar,0
abe chipkali jhant din wait kar aur apni aukaat mein jaayega,0
tere jaisa gaandu fan njo fake vdo bana saale jhant baal see fanship,0
haa jhant baal khade gaye,0
jhant bhar party split bhi gaye bal,0
jhant cheez mudda dekho haramiyon log mar rahe hain rape rahe uski kii chinta,0
abe laddu lal desh janta acchai burai samjh aati,1
abe lund jhant tere maa mein lund deke bhen pregnant,0
apna dekh aapiye gujarat jhant bhi nahi,0
rohit tera kya hoga bgadwe nbjp gaya teri aukat jhant barabar gaya,0
tereko cricket jhant samjh nja chup chap madrasa jake mullo baat,0
jhant jala,0
tatti jaisi sakal teri jhant jaise baal chutiya lodu tera baap,0
bhai hum aaj bhi bekasuro maarte aur aaghe bhi maarenge jhant baal ukhad,0
thats way depth speaking owner one jhant always meaning,0
virushka naam sunke jhant aag lag jaati,0
kabhi koi dalit jhant bhi ukhad paya,0
jhant nahi cross hoga,0
abe lund jhant tere maa mein lund deke bhen pregnant,0
hina jhant,0
chut tarike bolo mooh court convict tumhari,0
abe chutiya kya kuch bhi bolte rahte teri jhant jali hogi tere post,0
jhant itna mai din kamata abtu jalna,0
isliye rahul gandhi aaj jhant ukhad rha,0
pur eyes open become pappu jhant see,0
india govt chutiya janta liye jhant barabar doctor koi sunne wala,0
abhey jhant key baal nhe guy,1
jaali teri mulle chipkali jhant,0
aur bhai life kaisi chal zindagi jhant jawani,0
congress tumhare aise rahul jhant balon bhari padi,0
abe chutye mulle apni maaa pooch baap paida ishq mama,0
sirf hinduon festival band mulle kuchh bhi kare band,0
mushroom khiladiyo kya tujhe bhi,0
school dress mein chod dala building naye mulle watchmen meri bahen,0
musalmaan perhasne sepahle soch jara aajpoori duniya,0
jyaada deep jaaye nhi aap bhi musalmaan jaoge bhi,0
bahadur balidaan gaye kayar musalmaan gaye,0
saala ladengye dono aapas maarengye musalmaan,0
aur sun bhaduwe jadhe hue landd musalmaan naam tarah harr,0
tum musalmaan nahi,0
kitne besarm log mamlo hindu musalmaan krdiya socho apne desh kitna,0
musalmaan kin rahon par chal pada emotional bayan islamic videos islamic history urdu hindi,0
baat hindu musalmaan nahi lekin hatyara koi bhi agar dharm naam par haya,1
isis may bhi log mere hisaab woh musalmaan toh nahi aise logo koi,0
desh mei nafrat bij kar sabka sath sabke vikad baat karte aur jab kahi election hota,1
musalmano har firqa doosray kaafir kehta kaafir hum sbko musalmaan kehta,0
aaj humare mulk mein humko sirf isliye nishana banaya raha hum musalmaan hain markaz mein aisi hukumat aisi,0
bhai tafreeq,1
knows actual way worship complete god even hindu,0
hatya justified kiya jaa sakta,1
added video playlist musalmaan kin rahon par chal pada emotional bayan,1
tum bhi bol sakte rahul musalmaan aur musalmaan atankwaadi hain,0
jhasanjay raise things modi hindu musalmaan banna degaa bjp list gujarat looking communal,0
musalmaan puri duniya karte uska reaction,0
tum bhi bol sakte rahul musalmaan aur musalmaan atankwaadi,0
jala diya tha usse aag aag hot,1
musalmaan hoon dafnana jalana,1
aap log,1
pata hoga desh,1
communal criminal modi musalmaan khelaaf zahar ugal raha dalit,0
sab aadmi hindu nahi hain sab hindu aadmi nahi hain sab aadmi,0
apni nazar jhukaa kar chalow takey pataa lagey yeh koi aaam insan nahi musalmaan,0
yaha mandir mandir bahr jakr musalmaan bann jata gaddar,0
aaj humare mulk mein humko sirf isliye nishana banaya raha hum musalmaan hain markaz mein aisi,0
toto keya aaj kitne musalmaan dar ker liye kaam ker rahe bhi unhi,0
acha musalmaan banna,1
communal criminal modi musalmaan khelaaf zahar ugal raha dalit,0
siksha wala mudda kaam nehi karega election jeetna hain toh mudda jaruru hain mandir,0
pop jhon pall baaz warna baar itney jootey pareingey musalmaan jai,0
baat karenge vikas auurr chunaav mudda banayenge,1
rahul gandhi grandfather firoj khan miyan musalmaan tha phir rahul gandhi gandhi hindu kaise huva,0
aaj humare mulk mein humko sirf isliye nishana banaya raha hum musalmaan hain markaz mein aisi,0
pakistani hun musalmaan hun momina hun gujrati hun aur larki,1
case batado proof saath love jihad kya hindu ladke musalmaan ladkiyo zindagi nahi barbaad karte,0
isse pta chalta hain logo soch kaisi hain baat,1
delhi nahin puri india mein yeh,1
bhosdika apne apko musalmaan bata taa loda daru piye bhi,0
sudhar gaya learn live,1
jai musalmaan puri duniya kar rahe uska reaction,0
siksha wala mudda kaam nehi karega election jeetna hain toh mudda jaruru hain,1
ahmed miyan patel far dikha kar kitne election jeet gaye modi rss mein musalmaan hona,0
kyu abhi musalmaan teri kyu jal rahi,0
gulami karna nahi aata means phir,1
abe dharam bhasha nhi aati samja aisa hota,1
kyonki musalmaan unke jaise koi kaafir nhi,0
bahut hua hindu musalmaan nab hum karte hain modi dil uuuu,1
log musalmaan nahi njo maasoomon jaan lete hain njo dusron khaateer apni jaan dete,0
har musalmaan zumma nahi balki daily five time namaz padni,1
rukja tera brainwash karke pyaar mein andha kanoon pagal premi,0
modi janeu dikha janeu beta isi liye maine topi pehanne mana kari thi main musalmaan,0
sanatan hindu hoon bol kar paap mat kar bhagwan ram kaalpanik paatra kisne bola abe,0
saal mei desh bhikhari bana diya dadi marne sardaro jala diya dalit dalit chillate,0
aaj hamare desh mein musalmaan jisne bhaarat teen tukde kiye,0
acha musalmaan banna,1
kdsindhi aise pakistani musalmaan hindu hone hone kiya farq parta khud,1
paresh mesta youth hindu activist killed jehadi radicals honnavara karnataka,0
genitals cut hot oil poured eyes face head split two condition hindu dalit activist paresh mesta,0
interesting million indian joined billion indian,0
called hindu extremists saffron terrorists hindutva killers maut saudagars church attackers butchers,0
shocked see accounts religiously targeting hindu going report,0
karnataka paresh mesta family says kidnapped muslim mob trying escape,1
two suspected bangladeshi terrorists arms dealer arrested fake aadhaar card kolkata using hindu names,0
see anna daan daan parva see animal welfare gou sewa saw,1
whole business dismissing hindu texts especially considered sacred myth part,0
bjp pdp govt told supreme court plans setting minorities commission amp despite,1
two impossible things modi making raga hindu manmohan speak,0
ravi shankar prasad accused playing card appease hindu population state,0
remember col purohit illegally arrested tortured give hindu terror theory gen deepak kapoor army,0
ancient hindu myths land bridge connecting india sri lanka true scientific analysis suggests,1
good opportunity citizens,1
called pappu thinks faking hindu shiv bhakat befool,1
obessi janetic baap hindu,0
maharashtra banned hindu rituals calling superstion,0
next pil guess,1
asli maza uske baad jab kuch dino baad wahi hindu bahen beti apni pati baap batati,0
coming together music hindu,1
aap gathers strength varanasi hindu,1
har din hota read nsometimes write way,1
jammu save,1
hindus jews much group oriented religion faced many ups,1
always sethu much much older mandir amp put place lord,1
david amanda fernandes working save souls hindu heathens,1
hindu mythology married man must accompanied wife teerth unless physically,1
hindu ohh yes given stiff competition underwent news indeed,1
genitals cut hot oil poured eyes face head split two condition hindu dalit activist paresh mesta,0
anshul exactly point asked question nlets assume man muslim,0
addressed students begum sharifa kalsekar school one finest schools founding principal,1
proud hindu amp like many celebrate every festival country amp individual,1
islamists kill thousands roaming around world terrorism hindu maniac murders,0
called hindu terror behind gauri lankesh murder accused identified tahir hussain supplied arms,0
trust marxist,1
haha rahul ministers using money use security maybe shud reduce,1
hindu dominant country hindus seeking permission minority build,0
duty saving hindus kill mutilate rape plunder,0
much proud hindu rahul gandhi janeu dhari hindu think,1
accused rajasthan case arrested within hrs still media kept attacking man body,1
tum jab hindu marta kashmir kerala bengal bihar mai toh chupi sadh lete,0
met excellency governer karnataka shri vajubhai rudabhai vala raj bhavan amp informed brutal,1
amruta written several emails home department reply,1
barking hindu saints nand coverage moulavis amp,0
gauri lankesh killed right wing bjp supporters labourer killed raj hindu fanatic name,0
cow bleeding badly muslims fed bomb cow allegedly belongs poor hindu,0
love hate time fire need,0
bomb fed poor hindu farmer cow muslims madhya pradesh india cows sacred hinduism,0
lose temper please want see uglier khangress get please,1
positivity fits bjp funding church goa,1
hindu unity forced visit temple said,1
nasa scientists confirm ram sethu ponzi bhakt told ram never existed,1
cannot congi hindu time,1
aap log,1
tere kayii mulle bhai aatankwadi ban rahe dila,0
aatankwadi aulad abhi suruvat jis din hum hindu khopadi,0
chutiya poochta bhi koun kutton,0
rajasthan rss aatankwadi lovejihad naam par gharib musalman afrazul zinda jala kar maar diya,0
chup lode maderchod bhosdike aatankwadi aulad raandi,0
chahte aati kya tumhare tumhari,0
pakistan jitne bhi aatankwadi sangathan hain kabhi unko kisi pakistan murdabad nara lagate,1
phir paheli aatankwadi sushma swaraj kyunki,1
apka aatankwadi kuch nhi krenge sir pakka,1
suar aulad aamir saala aatankwadi,0
chup lode maderchod bhosdike aatankwadi,0
bhai desh itihas itne aatankwadi kab mare gaye jara bhi,1
akela bhare rahne walon aatankwadi marta kya hua,1
smjh aata hmko pta saboot bhi rehte hnare pass pakistan khilaf aatankwadi whi bhejta,1
mahatma gandhi harami,0
kya chahte aata jaata tumhare tumhari,0
mangne kahta nmagar aisa kuch nahi huaa namerica bhi chup rashiya bhi chup nkyu,1
lag nahi raha sir geenti aadmi bhi nahi dikh rahe aur mudda,1
pta lagakar aatankwadi khatm kyu nahi kar dono halat shaq paida hota,1
congress party mein koi bhi sakta naksali algawadi aatankwadi kanhaiya kumar hardik patel,0
masjid todne baap bjp shamsan kiya tha kaun rashtrawadi tha aacha aatankwadi tha,0
pakistan jitne bhi aatankwadi sangathan hain kabhi unko kisi pakistan murdabad nara,1
batao aatankwadi kaun,1
jisko bhagana tha logne uso bhag diya aur rahi aatankwadi,1
smjh aata hmko pta saboot bhi rehte hnare pass pakistan khilaf aatankwadi whi bhejta,1
bhagwa aatankwadi hain bhagwa,1
kya chahte aata jaata tumhare tumhari,0
dogali media dogale log napni maa behan raksha liye maarne vala aatankwadi lakho begunaaho,0
buddha bhi naise logo juth naam diya gya hizabullah hizbul mujahid nahi means,1
gandhi baapu nyaa sanghee,1
bhrasth neta desh drohi abhineta aatankwadi sab khaas sant asaram,1
chahte aati kya tumhare tumhari,0
bhagwan talibanis aatankwadi hindu condemned bhagwa taliban,0
lunch kis aatankwadi saath fix tha,1
hello sanghee prof yaad karle pahle nnathu godse gaddar namakharaam,0
konsa indian mujahid kabka khatam chuka aur mughal agar aatankwadi kyu sal raj,1
aatankwadi hindu machinry jis mool sansthapak jawahar lal jis,0
magar kisi socha hotel humla badla liya kuch,1
abe bjp dalal jab bangladesh desh murder karne wala zakir nayak barbhawit tha tum,0
aatankwadi marna chahiye aatnkwad par bath nahi karte armi hamare jwan jab sahid hote,1
sab karne baad congi dosh deti kitni tadpan vajah seesab,1
khatma kyu nahi kar dete nek sochne wali baat samne aayi nkya sabhi desh aur midiya,1
aatankwadi sub aatankwadi,1
patra becharo satta chhin sare kaale karnaame ujagar ker diye sare,1
hum indian kahte aatankwadi humhe bachao terrorist saying save,1
aatankwadi upar kadi karwai horahahai,1
waha kui vampanthi naxalwadi aatankwadi student nehihena jase jnu zoo park bhare,1
rajasthan rss aatankwadi lovejihad naam par gharib musalman afrazul zinda jala kar maar diya,0
dusri baat nworld logo kyi desho sarkar aur midiya sach chupa raha nisis,1
anil sir indian army saman bhartiya janta,1
bjp samay huwa tha samay sarkar kamjor thi aatankwadi sansad parisar kaise ghus,1
kuch ghante baad yaani usi din germani aatankwadi thikano humla kiya nyah khabr,1
aur muslim badnam karne khud humla karwate naur badle aatankwadi thikano,0
haha sapne dekh hindu ceo bante aatankwadi,0
mtlb hawai jahaj fanse logo mrne dena chahiye tha magar aatankwadi nahi chhodna tha,1
agar aatankwadi videsh mantralaye unko visa kaise diya matlab sushma galat,1
aur baat americi lashkar jawan batayi nuse isis shamil hone kaha,1
media bhand double standard media jab koi shantidoot inki mein bamboo daalega,1
sunaa gaddaro njeeja jii birthday abb godse,1
arey isko importance swami biwi hindu muslim,1
tum khud aatankwadi wala kaam karte aur bjp blame kare rahi tumhare raaj,1
musalmano salon sab leader banaya lekin aaj tak musalmano kya mila aatankwadi titel deshdrohi titel,0
mcc aur ugrawadi karni sena sab gandhi puja karte aatankwadi,1
would said pakistan parast anti national,1
radar yaan bhi ndron plan aadhunik,1
congress hath world har aatankwadi,1
jab tumhare sarkar thi tab aatankwadi jab chahe jaha chahe kar serial blast karte tab toh tum,1
aatankwadi sath agar congress gathbandhan,1
aatankwadi lad rahe nagar kahe ham pahle pta nahi,1
bhai kal tum atanki ban jaoge toh modi,1
aatankwad khilaf ladne wale muslim raste adchan peda karte nuno tak baat,0
aatankwadi afzal guru shaheed batane wali party desh bhakti,1
bhai jignesh aatankwadi bjp rss walun har hazam nahi rahi aap page raho dng,1
aatankwadi huro pas bhej rhy kashmir,1
aazad hindustan sabse pehla aatankwadi godse tha,0
hoors shortage chal rahi kya hens kaam chalana padega,1
tabhi aatankwadi delhi betha huwa feku dange aur aatankwadi kaha,1
manmohan awaaz kaise nikalne party aatankwadi supporter,1
bhakt kehlane achcha aatankwadi ban,1
hey gadhabudhi aatankwadi hum roj marte hain isme nya kya lekin jab,1
aatankwadi lad rahe nkyi aatankwadi khatma kar diya naur aaj bhi aatankwadi,1
bhai suna hoga aatankwad khilaf sabhi desh lad rahe nusme sab bada,1
sahi baat pahli baar koi aatankwadi mara afzal bhi phansi fekuji,1
jihadi media group india makes mobilising call islamic state fighters,0
year old muslim pal mohammed joined militant jihadi terrorist midlife,0
godra moment shambu life jihadi depravity tipping points,1
hindhu karyakrtas murderd brutly jihadi pls take,1
bench done justice jihadi missionary,1
excellent deeyah baffled nothing british far right included,1
pakistani people always put pakistani people first situation always put rights,1
new asan called muftkhors like,1
mayor blasio stopped nypd mosques amp muslims nyc nalso relentless,1
dear nyou villain movies killed someone like even notorious,1
three militants killed attack foiled,1
imran khan lied teeth pti fata convention strongly backed general musharraf role war terror amp,1
since accused mis guided youths peacefool community amp victim paresh hindu amp incident took place,0
none right family man women watch voluptuous erotic fmily chanels better,1
